GameId,Name,Platform,Year,Genre,Price,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2795,FIFA: Road to World Cup 98,PS,1997,Sports,13.12,Electronic Arts,0.14,0.09,0.46,0.05,0.73
2796,Dragon Ball Z: Ultime Menace,SNES,1993,Fighting,11.26,Namco Bandai Games,0,0,0.73,0,0.73
2797,Classic NES Series: Donkey Kong,GBA,2004,Platform,11.04,Nintendo,0.4,0.15,0.17,0.01,0.73
2803,Kirby: Canvas Curse,DS,2005,Platform,12.03,Nintendo,0.37,0,0.32,0.04,0.73
2804,Croc 2,PS,1999,Platform,19.98,Fox Interactive,0.41,0.28,0,0.05,0.73
2805,Practise English!,DS,2007,Misc,15.36,Nintendo,0,0,0.73,0,0.73
2806,Oddworld: Munch's Oddysee,XB,2001,Platform,17.07,Atari,0.54,0.16,0,0.03,0.73
2807,Berzerk,2600,1981,Shooter,19.17,Atari,0.68,0.04,0,0.01,0.73
2808,NHL 11,X360,2010,Sports,14.02,Electronic Arts,0.61,0.07,0,0.05,0.73
2810,iCarly,DS,2009,Adventure,14.56,Activision,0.67,0.01,0,0.05,0.73
2813,Just Dance Wii,Wii,2011,Misc,12.88,Nintendo,0,0,0.73,0,0.73
2814,Full Spectrum Warrior,XB,2004,Strategy,11.67,THQ,0.54,0.16,0,0.03,0.73
2815,Katamari Damacy,PS2,2004,Puzzle,14.26,Namco Bandai Games,0.47,0.02,0.17,0.08,0.73
2816,Beyblade VForce: Ultimate Blader Jam,GBA,2003,Action,12.26,Atari,0.52,0.19,0,0.01,0.73
2817,Ratchet & Clank Collection,PS3,2012,Action,15.8,Sony Computer Entertainment,0.47,0.14,0.02,0.09,0.73
2819,Shaun Palmer's Pro Snowboarder,PS2,2001,Sports,16.52,Codemasters,0.36,0.28,0,0.09,0.73
2821,Imagine: Interior Designer,DS,2008,Simulation,18.53,Ubisoft,0.34,0.31,0,0.08,0.73
2823,Style Savvy: Trendsetters,3DS,2012,Simulation,17.94,Nintendo,0.16,0.02,0.53,0.01,0.72
2825,XCOM: Enemy Unknown,PC,2012,Strategy,12.54,Take-Two Interactive,0.26,0.36,0,0.1,0.72
2828,Ultimate Spider-Man,PS2,2005,Action,15.21,Activision,0.6,0.02,0,0.1,0.72
2830,God Eater,PSP,2010,Action,12.54,Unknown,0,0,0.72,0,0.72
2832,SD Gundam G Generation,PS,1998,Strategy,13.85,Namco Bandai Games,0,0,0.67,0.05,0.72
2833,Area 51,PS,1996,Shooter,17.88,GT Interactive,0.4,0.27,0,0.05,0.72
2834,NBA Live 08,PS2,2007,Sports,13.76,Electronic Arts,0.59,0.02,0.01,0.1,0.72
2836,Tiger Woods PGA Tour 07,PS2,2006,Sports,14.98,Electronic Arts,0.6,0.02,0,0.1,0.72
2837,Test Drive 6,PS,1999,Racing,14.95,Atari,0.4,0.27,0,0.05,0.72
2838,Kouchuu Ouja Mushi King,GBA,2005,Action,19.82,Sega,0,0,0.7,0.02,0.72
2840,Major League Baseball 2K7,X360,2007,Sports,19.72,Spike,0.67,0,0,0.05,0.72
2841,X-Men: Mutant Academy 2,PS,2001,Fighting,10.42,Activision,0.4,0.27,0,0.05,0.72
2842,Terraria,X360,2013,Action,11.43,505 Games,0.35,0.31,0,0.06,0.72
2843,Jampack Winter 2001,PS2,2001,Misc,11.15,Sony Computer Entertainment,0.35,0.28,0,0.09,0.72
2844,Kangaroo,2600,1982,Platform,17.41,Atari,0.67,0.04,0,0.01,0.72
2845,James Bond 007: Blood Stone,PS3,2010,Shooter,15.12,Activision,0.18,0.38,0.02,0.13,0.72
2847,Skate,X360,2007,Sports,18.83,Electronic Arts,0.62,0.04,0,0.06,0.72
2848,Super Monkey Ball Jr.,GBA,2002,Puzzle,11.36,Atari,0.51,0.19,0,0.01,0.72
2850,MLB 09: The Show,PS3,2009,Sports,10.26,Sony Computer Entertainment,0.66,0,0,0.05,0.72
2852,Mobile Suit Gundam: Encounters in Space,PS2,2003,Simulation,10.67,Namco Bandai Games,0.05,0.04,0.61,0.01,0.72
2853,Catherine,PS3,2011,Adventure,12.51,Deep Silver,0.3,0.15,0.2,0.07,0.72
2854,Fear Effect,PS,1998,Action,13.29,Eidos Interactive,0.4,0.27,0,0.05,0.72
2856,Crysis,PC,2007,Shooter,19.68,Electronic Arts,0,0.69,0,0.03,0.72
2860,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,2007,Role-Playing,13.06,Square Enix,0.18,0.01,0.5,0.02,0.71
2861,MLB 13: The Show,PS3,2013,Sports,14.17,Sony Computer Entertainment,0.66,0,0,0.05,0.71
2863,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS4,2015,Action,11.32,Square Enix,0.16,0.13,0.37,0.06,0.71
2864,Virtua Fighter 4: Evolution,PS2,2003,Fighting,15.58,Sega,0.35,0.27,0,0.09,0.71
2865,Top Spin 4,PS3,2011,Sports,19.89,Take-Two Interactive,0.17,0.4,0,0.14,0.71
2866,Resident Evil: Survivor,PS,2000,Action,12.13,Eidos Interactive,0.23,0.15,0.29,0.05,0.71
2867,Dynasty Warriors 6,PS3,2007,Action,17.77,Tecmo Koei,0.18,0.08,0.41,0.04,0.71
2868,Super Trucks Racing,PS2,2002,Racing,12.55,Jester Interactive,0.35,0.27,0,0.09,0.71
2869,Persona Q: Shadow of the Labyrinth,3DS,2014,Role-Playing,10.52,Nippon Ichi Software,0.33,0.07,0.27,0.04,0.71
2871,Godzilla: Destroy All Monsters Melee,GC,2002,Fighting,16.01,Atari,0.55,0.14,0,0.02,0.71
2872,Jeremy McGrath Supercross 2000,PS,2000,Racing,19.32,Acclaim Entertainment,0.4,0.27,0,0.05,0.71
2873,Conker: Live And Reloaded,XB,2005,Adventure,17.67,Microsoft Game Studios,0.49,0.2,0,0.02,0.71
2874,Silent Hill 3,PS2,2003,Action,19.11,Konami Digital Entertainment,0.35,0.27,0,0.09,0.71
2876,Final Fantasy X/X-2 HD Remaster,PS4,2015,Role-Playing,12.96,Square Enix,0.29,0.25,0.06,0.11,0.71
2877,Yu-Gi-Oh! The Falsebound Kingdom,GC,2002,Strategy,11.69,Konami Digital Entertainment,0.49,0.13,0.07,0.02,0.71
2878,LEGO Rock Band,Wii,2009,Misc,10.19,Warner Bros. Interactive Entertainment,0.42,0.22,0,0.07,0.71
2879,MLB 10: The Show,PS3,2010,Sports,17.79,Sony Computer Entertainment,0.66,0,0,0.05,0.71
2881,Scooby-Doo 2: Monsters Unleashed,GBA,2004,Action,17.11,THQ,0.51,0.19,0,0.01,0.71
2882,Power Rangers: Dino Thunder,PS2,2004,Action,12.79,THQ,0.35,0.27,0,0.09,0.71
2883,Rhythm Heaven: The Best+,3DS,2015,Misc,15.29,Nintendo,0,0,0.71,0,0.71
2884,LEGO Racers,N64,1999,Racing,12.33,LEGO Media,0.51,0.18,0,0.01,0.71
2886,Blast Corps,N64,1997,Action,17.61,Nintendo,0.39,0.09,0.17,0.06,0.71
2888,Tactics Ogre: Let Us Cling Together,SNES,1995,Role-Playing,19.36,Quest,0,0,0.71,0,0.71
2889,"WarioWare, Inc.: Mega Party Game$",GC,2003,Puzzle,16.26,Nintendo,0.2,0.05,0.44,0.02,0.71
2890,Football Manager 2014,PC,2013,Sports,17.16,Sega,0,0.6,0,0.1,0.71
2891,Battle Arena Toshinden 2,PS,1995,Fighting,19.21,Sony Computer Entertainment,0.15,0.1,0.41,0.05,0.71
2893,Jeopardy!,PS,1997,Misc,18.38,Hasbro Interactive,0.39,0.27,0,0.05,0.71
2896,Two Worlds,X360,2007,Role-Playing,14.79,SouthPeak Games,0.41,0.23,0,0.07,0.71
2897,Doom 3: Resurrection of Evil,XB,2005,Shooter,17.34,Activision,0.53,0.15,0,0.03,0.71
2898,NCAA Football 09,X360,2008,Sports,15.06,Electronic Arts,0.65,0,0,0.05,0.71
2899,NBA Live 09,X360,2008,Sports,13.4,Electronic Arts,0.5,0.14,0,0.07,0.71
2900,Ratchet & Clank: Into the Nexus,PS3,2013,Shooter,15.81,Sony Computer Entertainment,0.3,0.29,0,0.11,0.71
2902,2014 FIFA World Cup Brazil,PS3,2014,Sports,16.66,Electronic Arts,0.15,0.39,0.01,0.16,0.71
2903,London 2012: The Official Video Game of the Olympic Games,PS3,2012,Sports,11.36,Sega,0.06,0.5,0,0.15,0.7
2904,NHL 12,X360,2011,Sports,15.71,Electronic Arts,0.55,0.1,0,0.05,0.7
2906,Infinite Undiscovery,X360,2008,Role-Playing,18.63,Square Enix,0.34,0.18,0.12,0.06,0.7
2907,Super Bomberman 3,SNES,1994,Puzzle,16.36,Hudson Soft,0,0,0.7,0,0.7
2908,Command & Conquer: Red Alert Retaliation,PS,1998,Strategy,16.66,Virgin Interactive,0.39,0.27,0,0.05,0.7
2909,The Sims 2: Apartment Pets,DS,2008,Simulation,12.08,Electronic Arts,0.32,0.31,0,0.07,0.7
2910,Star Wars: Obi-Wan,XB,2001,Action,11.47,Activision,0.52,0.16,0,0.02,0.7
2912,Kill.Switch,PS2,2003,Shooter,12.72,Sony Computer Entertainment,0.34,0.27,0,0.09,0.7
2913,Lalaloopsy,DS,2011,Simulation,12.41,Activision,0.54,0.1,0,0.06,0.7
2915,F-14 Tomcat,GBA,2001,Action,10.36,Majesco Entertainment,0.5,0.19,0,0.01,0.7
2916,SplashDown,PS2,2001,Racing,12.67,Atari,0.34,0.27,0,0.09,0.7
2917,NCAA Football 98,PS,1997,Sports,13.24,Electronic Arts,0.39,0.27,0,0.05,0.7
2918,Jade Empire,XB,2005,Role-Playing,15.58,Microsoft Game Studios,0.48,0.19,0,0.03,0.7
2919,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PS3,2009,Shooter,11.89,Activision,0.28,0.3,0,0.12,0.7
2922,Prince of Persia: The Forgotten Sands,PS3,2010,Action,15.89,Ubisoft,0.19,0.36,0.01,0.13,0.7
2923,Chocobo's Dungeon 2,PS,1998,Role-Playing,15.9,SquareSoft,0.04,0.03,0.58,0.05,0.7
2924,Advance Wars,GBA,2001,Strategy,18.26,Nintendo,0.5,0.19,0,0.01,0.7
2925,Hannah Montana: The Movie,DS,2009,Adventure,17.53,Disney Interactive Studios,0.38,0.25,0,0.07,0.7
2926,World of Zoo,DS,2009,Simulation,10.89,THQ,0.43,0.2,0,0.06,0.7
2927,Ape Escape: On the Loose,PSP,2005,Platform,16.42,Sony Computer Entertainment,0.52,0.01,0.12,0.05,0.7
2929,IL-2 Sturmovik: Birds of Prey,PS3,2009,Simulation,19.18,505 Games,0.34,0.26,0,0.1,0.7
2930,Book of Spells,PS3,2012,Action,16.71,Sony Computer Entertainment,0.13,0.4,0,0.16,0.7
2931,NCAA Football 2001,PS,2000,Sports,15.05,Electronic Arts,0.39,0.26,0,0.05,0.7
2932,Mafia,PS2,2004,Action,12.69,Illusion Softworks,0.34,0.27,0,0.09,0.7
2933,Mobile Suit Gundam: Journey to Jaburo,PS2,2000,Simulation,14.18,Namco Bandai Games,0.16,0.13,0.36,0.04,0.7
2935,TimeSplitters 2,PS2,2002,Shooter,16.62,Eidos Interactive,0.34,0.27,0,0.09,0.7
2936,MotionSports,X360,2010,Sports,10.63,Ubisoft,0.38,0.26,0,0.06,0.7
2937,MLB 08: The Show,PS3,2008,Sports,10.78,Sony Computer Entertainment,0.64,0,0,0.05,0.7
2938,Classic NES Series: Zelda II: The Adventure of Link,GBA,2004,Adventure,13.3,Nintendo,0.37,0.14,0.17,0.01,0.7
2939,Fire Emblem: Monsh? no Nazo,SNES,1994,Role-Playing,14.46,Nintendo,0,0,0.7,0,0.7
2940,Disney's Chicken Little,GBA,2005,Platform,14.64,Disney Interactive Studios,0.5,0.18,0,0.01,0.7
2941,King Kong,2600,1981,Action,10.81,Tigervision,0.65,0.04,0,0.01,0.69
2945,Metal Gear Solid: Portable Ops Plus,PSP,2007,Action,19.11,Konami Digital Entertainment,0.26,0.01,0.26,0.17,0.69
2947,Shrek the Third,X360,2007,Action,13.54,Activision,0.54,0.1,0,0.06,0.69
2948,Test Drive Unlimited 2,X360,N/A,Racing,17.64,Atari,0.3,0.32,0,0.07,0.69
2949,Moto Racer 2,PS,1997,Racing,19.02,Electronic Arts,0.39,0.26,0,0.05,0.69
2950,Halo 2 Multiplayer Map Pack,XB,2005,Shooter,10.42,Microsoft Game Studios,0.54,0.13,0,0.02,0.69
2952,Mortal Kombat: Shaolin Monks,PS2,2005,Action,17.54,Midway Games,0.58,0.02,0,0.09,0.69
2953,MX vs. ATV Unleashed: On the Edge,PSP,2006,Racing,12.82,THQ,0.64,0,0,0.05,0.69
2955,Mario Pinball Land,GBA,2004,Misc,17.41,Nintendo,0.5,0.18,0,0.01,0.69
2956,Mappy,NES,1984,Platform,16.59,Namco Bandai Games,0,0,0.69,0,0.69
2957,J-League Soccer: Prime Goal,SNES,1993,Sports,13.95,Namco Bandai Games,0,0,0.69,0,0.69
2959,NFL Xtreme,PS,1998,Sports,13.21,Sony Computer Entertainment,0.38,0.26,0,0.05,0.69
2960,The Sly Collection,PS3,2010,Platform,16.31,Sony Computer Entertainment,0.52,0.09,0.01,0.07,0.69
2961,One Piece: Pirate Warriors 2,PS3,2013,Action,16.6,Namco Bandai Games,0,0.2,0.42,0.07,0.69
2964,Need for Speed: Shift 2 Unleashed,PS3,2011,Racing,13.68,Electronic Arts,0.2,0.36,0,0.13,0.69
2966,Nintendo Presents: New Style Boutique 2 - Fashion Forward,3DS,2015,Misc,11.51,Nintendo,0.01,0.61,0.02,0.04,0.69
2967,MX vs. ATV Untamed,X360,2007,Racing,10.81,THQ,0.55,0.08,0,0.06,0.69
2968,The Last Remnant,X360,2008,Role-Playing,18.69,Square Enix,0.25,0.2,0.18,0.06,0.69
2969,Frozen: Olaf's Quest,DS,2013,Platform,19.12,Disney Interactive Studios,0.28,0.35,0,0.06,0.69
2970,The Sims: Medieval,PC,2011,Simulation,12.43,Electronic Arts,0.27,0.32,0,0.1,0.69
2971,Baldur's Gate: Dark Alliance II,PS2,2004,Role-Playing,17.03,Interplay,0.34,0.26,0,0.09,0.68
2974,Kirby's Dream Collection: Special Edition,Wii,2012,Action,19.17,Nintendo,0.34,0,0.33,0.02,0.68
2976,Star Wars: Masters of Teras Kasi,PS,1997,Action,14.98,LucasArts,0.38,0.26,0,0.04,0.68
2977,The Last Story,Wii,2011,Role-Playing,14.23,Nintendo,0.32,0.13,0.18,0.04,0.68
2979,Iron Man,PS3,2008,Action,19.63,Sega,0.32,0.25,0,0.11,0.68
2980,Disney Infinity 3.0,PS4,2015,Action,10.16,Disney Interactive Studios,0.21,0.36,0,0.11,0.68
2983,Mortal Kombat Mythologies: Sub-Zero,PS,1997,Fighting,15.67,GT Interactive,0.38,0.26,0,0.04,0.68
2985,Naruto: Clash of Ninja,GC,2003,Fighting,12.53,Tomy Corporation,0.53,0.14,0,0.02,0.68
2986,Prince of Persia: The Two Thrones,PS2,2005,Action,19.88,Ubisoft,0.57,0.02,0,0.09,0.68
2987,Hot Shots Golf: Open Tee 2,PSP,2007,Sports,18.86,Sony Computer Entertainment,0.21,0.11,0.28,0.08,0.68
2988,Metro: Last Light,PS4,2014,Action,15.63,Deep Silver,0.22,0.3,0.04,0.12,0.68
2989,Fossil Fighters: Champions,DS,2010,Role-Playing,16.34,Nintendo,0.32,0,0.34,0.02,0.68
2991,Sniper Elite 3,PS4,2014,Shooter,18.16,505 Games,0.22,0.33,0,0.13,0.68
2993,Bushido Blade 2,PS,1998,Fighting,14.68,SquareSoft,0.25,0.17,0.22,0.04,0.68
2994,Suikoden II,PS,1998,Role-Playing,16.2,Konami Digital Entertainment,0.15,0.1,0.38,0.04,0.68
2996,Cars: Mater-National Championship,DS,2007,Racing,19.11,THQ,0.63,0.01,0,0.05,0.68
2998,Hidden Objects: Mystery Stories,DS,2009,Adventure,13.04,GSP,0.19,0.43,0,0.05,0.68
2999,Red Steel,Wii,2006,Shooter,11.64,Ubisoft,0.55,0.04,0.04,0.05,0.68
3001,Tourist Trophy: The Real Riding Simulator,PS2,2006,Racing,19.5,Sony Computer Entertainment,0.28,0.22,0.11,0.07,0.68
3003,.hack//Mutation Part 2,PS2,2002,Role-Playing,19.72,Atari,0.23,0.18,0.2,0.06,0.68
3004,Country Dance,Wii,2011,Misc,11.98,Funbox Media,0.59,0.04,0,0.04,0.68
3006,Midway Arcade Treasures 2,PS2,2004,Misc,18.93,Midway Games,0.33,0.26,0,0.09,0.68
3007,100 Classic Books,DS,2008,Misc,19.22,Nintendo,0.13,0.52,0,0.02,0.67
3008,Unreal Tournament III,PS3,2007,Shooter,19.48,Midway Games,0.33,0.24,0,0.11,0.67
3009,Final Fantasy Crystal Chronicles: Ring of Fates,DS,2007,Role-Playing,12.05,Square Enix,0.22,0.01,0.42,0.02,0.67
3010,Return to Castle Wolfenstein: Tides of War,XB,2003,Shooter,18.39,Activision,0.49,0.16,0,0.02,0.67
3012,Lollipop Chainsaw,PS3,2012,Action,11.53,Warner Bros. Interactive Entertainment,0.26,0.21,0.11,0.09,0.67
3013,The Darkness,PS3,2007,Shooter,18.16,Take-Two Interactive,0.2,0.34,0,0.13,0.67
3014,Street Sk8er,PS,1998,Sports,14.67,Electronic Arts,0.37,0.25,0,0.04,0.67
3015,Club Penguin: Elite Penguin Force - Herbert's Revenge,DS,2010,Adventure,18.16,Disney Interactive Studios,0.4,0.22,0,0.06,0.67
3016,Contra: Legacy of War,PS,1996,Shooter,18.94,Konami Digital Entertainment,0.37,0.25,0,0.04,0.67
3018,Fight Night Round 2004,XB,2004,Fighting,16.21,Electronic Arts,0.46,0.18,0,0.03,0.67
3020,The Biggest Loser: Challenge,Wii,2010,Sports,12.71,THQ,0.49,0.13,0,0.05,0.67
3021,Zaidan Houjin Nippon Kanji Nouryoko Kentei Kyoukai Kounin: KanKen DS,DS,2006,Misc,15.16,Rocket Company,0,0,0.67,0,0.67
3022,Spice World,PS,1998,Action,15.99,Sony Computer Entertainment,0.37,0.25,0,0.04,0.67
3023,Star Wars: Republic Commando,XB,2005,Shooter,14.12,Activision,0.48,0.17,0,0.02,0.67
3024,Armored Core 3,PS2,2002,Simulation,14.03,Metro 3D,0.22,0.17,0.23,0.06,0.67
3026,Taiko no Tatsujin Wii,Wii,2008,Misc,11.84,Namco Bandai Games,0,0,0.67,0,0.67
3028,Virtua Tennis: World Tour (US & Others sales),PSP,2005,Sports,15.69,Sega,0.16,0.36,0,0.14,0.67
3031,RIFT,PC,2011,Role-Playing,16.01,Unknown,0.44,0.16,0,0.07,0.67
3032,Wild ARMs 2,PS,1999,Role-Playing,10.48,Sony Computer Entertainment,0.19,0.13,0.31,0.04,0.67
3033,Summer Sports: Paradise Island (Others sales),Wii,2008,Sports,17.13,Ubisoft,0,0.66,0,0.01,0.67
3037,TV Show King Party,Wii,2008,Puzzle,15.91,Ubisoft,0.18,0.41,0,0.08,0.67
3038,Crafting Mama,DS,2010,Simulation,15.27,505 Games,0.4,0.21,0.01,0.05,0.67
3041,Command & Conquer: Red Alert 3,PC,2008,Strategy,11.99,Electronic Arts,0.01,0.64,0,0.02,0.67
3042,The Fairly Odd Parents: Breakin Da Rules,PS2,2003,Platform,11.96,THQ,0.33,0.25,0,0.09,0.67
3044,Peppa Pig: Fun and Games,DS,2010,Misc,15.76,Ubisoft,0,0.58,0,0.09,0.67
3045,Adventures of Tron,2600,1981,Action,14.94,Mattel Interactive,0.63,0.03,0,0.01,0.67
3046,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007,Adventure,13.48,Capcom,0.33,0.05,0.25,0.04,0.67
3047,NHL 13,X360,2012,Sports,12.52,Electronic Arts,0.51,0.11,0,0.05,0.67
3049,The Sims 3: High-End Loft Stuff,PC,2010,Simulation,12.47,Electronic Arts,0.01,0.53,0,0.12,0.67
3050,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GBA,N/A,Action,13.02,Disney Interactive Studios,0.48,0.18,0,0.01,0.67
3051,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,DS,2006,Misc,18.36,IE Institute,0,0,0.66,0,0.66
3052,Pro Pinball: Big Race USA,PS,1999,Simulation,10.88,Take-Two Interactive,0.37,0.25,0,0.04,0.66
3056,Tony Hawk's Proving Ground,PS2,2007,Sports,13.21,Activision,0.55,0.02,0,0.09,0.66
3057,MLB 2004,PS2,2003,Sports,18.69,Sony Computer Entertainment,0.32,0.25,0,0.08,0.66
3058,Naruto Shippuden: Ultimate Ninja 4,PS2,2007,Fighting,15.3,Atari,0.26,0.01,0.13,0.26,0.66
3059,Tiger Woods PGA Tour 2000,PS,1998,Sports,19.14,Electronic Arts,0.37,0.25,0,0.04,0.66
3060,Darkstone,PS,2001,Role-Playing,16.76,Electronic Arts,0.37,0.25,0,0.04,0.66
3061,NCAA March Madness 2003,PS2,2002,Sports,13.7,Electronic Arts,0.32,0.25,0,0.08,0.66
3063,Thrillville,PS2,2006,Strategy,18.44,Atari,0.55,0.02,0,0.09,0.66
3064,NHL 10,X360,2009,Sports,18.99,Electronic Arts,0.51,0.1,0,0.06,0.66
3065,Jikkyou World Soccer 2000 Final Edition,PS2,2000,Sports,13.19,Konami Digital Entertainment,0,0,0.66,0,0.66
3067,Puzzler Brain Games,Wii,2012,Puzzle,11.93,Namco Bandai Games,0,0,0.66,0,0.66
3068,Dragon Quest Monsters: Caravan Heart,GBA,2003,Role-Playing,12.46,Enix Corporation,0,0,0.64,0.02,0.66
3069,Strawberry Shortcake: Summertime Adventure,GBA,2004,Adventure,17.11,Majesco Entertainment,0.47,0.18,0,0.01,0.66
3072,Street Fighter Anniversary Collection,PS2,2004,Fighting,13.42,Capcom,0.32,0.25,0,0.08,0.66
3073,Legend of Legaia,PS,1998,Role-Playing,19.2,Sony Computer Entertainment,0.37,0.25,0,0.04,0.66
3074,Napoleon: Total War,PC,2010,Strategy,16.32,Sega,0.02,0.52,0,0.12,0.66
3075,Fist of the North Star: Ken's Rage,PS3,2010,Action,10.9,Ubisoft Annecy,0.06,0.03,0.55,0.02,0.66
3076,Wario: Master of Disguise,DS,2007,Platform,15.23,Nintendo,0.28,0.02,0.33,0.03,0.66
3079,Tiger Woods PGA Tour 09,PS3,2008,Sports,17.78,Electronic Arts,0.34,0.22,0,0.1,0.66
3080,Keystone Kapers,2600,1982,Action,11.34,Activision,0.62,0.04,0,0.01,0.66
3082,New Play Control! Pikmin,Wii,2008,Strategy,15.96,Nintendo,0.29,0.14,0.19,0.04,0.66
3083,Shrek: Hassle at the Castle,GBA,2002,Action,19.7,TDK Mediactive,0.47,0.17,0,0.01,0.66
3084,Suikoden IV,PS2,2004,Role-Playing,18.16,Konami Digital Entertainment,0.17,0.13,0.3,0.05,0.66
3085,Gods Eater Burst,PSP,2010,Action,13.88,Namco Bandai Games,0.03,0,0.62,0,0.66
3086,Disney's Kim Possible 2: Drakken's Demise,GBA,2004,Platform,15.12,Disney Interactive Studios,0.47,0.17,0,0.01,0.66
3087,Um Jammer Lammy,PS,1998,Misc,17.77,Sony Computer Entertainment,0.12,0.08,0.41,0.04,0.66
3088,Brothers In Arms: Road to Hill 30,XB,2005,Shooter,15.38,Ubisoft,0.49,0.14,0,0.02,0.66
3091,Taiko no Tatsujin DS: Touch de Dokodon!,DS,2007,Misc,14.05,Namco Bandai Games,0,0,0.66,0,0.66
3092,F1 2015,PS4,2015,Racing,16.96,Codemasters,0.09,0.44,0.03,0.09,0.66
3093,Scene It? Box Office Smash,X360,2008,Misc,15.83,Microsoft Game Studios,0.33,0.25,0,0.07,0.66
3094,Animaniacs Ten Pin Alley,PS,1998,Sports,17.04,ASC Games,0.36,0.25,0,0.04,0.66
3101,Radiata Stories,PS2,2005,Role-Playing,16.45,Square Enix,0.18,0.14,0.29,0.05,0.65
3102,F-Zero GX,GC,2003,Racing,16.93,Nintendo,0.41,0.11,0.12,0.02,0.65
3105,Yoshi Topsy-Turvy,GBA,2004,Platform,16.2,Nintendo,0.25,0.09,0.3,0.01,0.65
3106,Up,DS,2009,Action,11.68,THQ,0.31,0.28,0,0.07,0.65
3107,Monster Jam: Maximum Destruction,PS2,2002,Racing,12.09,Ubisoft,0.32,0.25,0,0.08,0.65
3108,Real Heroes: Firefighter,Wii,2009,Action,11.21,Rondomedia,0.56,0.04,0,0.05,0.65
3109,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,GBA,2005,Misc,14.43,THQ,0.47,0.17,0,0.01,0.65
3110,World of Dragon Warrior - Torneko: The Last Hope,PS,1999,Role-Playing,14.79,Enix Corporation,0.02,0.01,0.58,0.04,0.65
3112,MLB 14: The Show,PS4,2014,Sports,11.43,Sony Computer Entertainment America,0.58,0,0,0.07,0.65
3114,Advance Wars 2: Black Hole Rising,GBA,2003,Strategy,18.71,Nintendo,0.47,0.17,0,0.01,0.65
3115,Fire Emblem: Shadow Dragon,DS,2008,Role-Playing,11.35,Nintendo,0.31,0.03,0.27,0.03,0.65
3117,Drakengard,PS2,2003,Role-Playing,19.6,Square Enix,0.19,0.15,0.26,0.05,0.65
3118,SingStar Pop Hits,PS2,2007,Misc,10.49,Sony Computer Entertainment,0,0.5,0,0.15,0.65
3119,Kung-Fu Master,2600,1987,Action,13.17,Activision,0.6,0.04,0,0.01,0.65
3120,Champions: Return to Arms,PS2,2005,Role-Playing,14.77,Sony Online Entertainment,0.32,0.25,0,0.08,0.65
3121,Harry Potter and the Goblet of Fire,PS2,2005,Action,11.2,Electronic Arts,0.54,0.02,0,0.09,0.65
3122,SingStar R&B,PS2,2007,Misc,16.86,Sony Computer Entertainment,0,0.05,0,0.6,0.65
3123,Mary-Kate and Ashley: Magical Mystery Mall,PS,2000,Adventure,18.21,Acclaim Entertainment,0.36,0.24,0,0.04,0.65
3125,Disney Sing It: Party Hits,Wii,2010,Misc,13.22,Disney Interactive Studios,0.5,0.11,0,0.05,0.65
3126,Dead or Alive 5,PS3,2012,Fighting,14.75,Tecmo Koei,0.23,0.15,0.2,0.07,0.65
3127,Star Ocean: First Departure,PSP,2007,Role-Playing,11.42,Square Enix,0.2,0.14,0.22,0.09,0.65
3128,Super Robot Taisen Impact,PS2,2002,Strategy,15.65,Banpresto,0,0,0.65,0,0.65
3130,The Black Eyed Peas Experience,Wii,2011,Misc,10.36,Ubisoft,0.39,0.2,0,0.06,0.65
3131,Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,DS,2008,Misc,11.17,Namco Bandai Games,0,0,0.65,0,0.65
3132,Sengoku Basara: Samurai Heroes,PS3,2010,Action,11.16,Capcom,0.17,0.04,0.4,0.03,0.65
3134,Paws & Claws: Pet Vet,DS,2007,Simulation,15.69,THQ,0.6,0,0,0.05,0.64
3136,Crash Bandicoot Purple: Ripto's Rampage,GBA,2004,Platform,11.76,Vivendi Games,0.46,0.17,0,0.01,0.64
3138,Spyro: A Hero's Tail,PS2,2004,Platform,14.59,Vivendi Games,0.32,0.25,0,0.08,0.64
3139,Crash of the Titans,PSP,2007,Action,10.54,Vivendi Games,0.25,0.25,0,0.15,0.64
3141,Crash: Twinsanity,PS2,2004,Platform,11.61,Vivendi Games,0.32,0.25,0,0.08,0.64
3145,GoldenEye: Rogue Agent,PS2,2004,Shooter,12.06,Electronic Arts,0.54,0.02,0,0.09,0.64
3149,Rayman 3D,3DS,2011,Platform,10.02,Ubisoft,0.23,0.35,0,0.06,0.64
3150,LEGO Marvel's Avengers,PS4,2016,Action,16.48,Warner Bros. Interactive Entertainment,0.25,0.29,0,0.1,0.64
3152,X2: Wolverine's Revenge,PS2,2003,Platform,15.92,Activision,0.31,0.24,0,0.08,0.64
3153,Stuntman: Ignition,X360,2007,Racing,16.4,THQ,0.25,0.32,0,0.07,0.64
