SalesID,SalesDate,StaffID,CustomerID
TR02265,2021-08-14,ST00540,CU00049
TR02266,2019-05-09,ST00187,CU00099
TR02267,2021-12-11,ST00445,CU00561
TR02268,2020-07-15,ST00811,CU00705
TR02269,2020-04-27,ST00359,CU00725
TR02270,2020-07-28,ST00511,CU00138
TR02271,2020-07-28,ST00367,CU00698
TR02272,2019-11-15,ST00901,CU00572
TR02273,2019-03-02,ST00852,CU00814
TR02274,2020-07-23,ST00137,CU00996
TR02275,2021-02-15,ST00034,CU00454
TR02276,2021-09-24,ST00120,CU00016
TR02277,2020-12-07,ST00968,CU00830
TR02278,2021-11-26,ST00423,CU00234
TR02279,2021-05-13,ST00854,CU00611
TR02280,2019-04-17,ST00538,CU00131
TR02281,2019-04-01,ST00381,CU00208
TR02282,2020-12-27,ST00465,CU00567
TR02283,2020-03-20,ST00374,CU00488
TR02284,2020-08-18,ST00594,CU00689
TR02285,2020-05-07,ST00710,CU00488
TR02286,2019-01-19,ST00790,CU00096
TR02287,2020-07-11,ST00794,CU00747
TR02288,2019-12-25,ST00439,CU00405
TR02289,2021-03-10,ST00951,CU00146
TR02290,2019-07-09,ST00467,CU00466
TR02291,2020-11-19,ST00232,CU00937
TR02292,2021-12-16,ST00803,CU00016
TR02293,2020-04-05,ST00794,CU00656
TR02294,2020-11-20,ST00979,CU00541
TR02295,2021-08-12,ST00912,CU00403
TR02296,2021-12-17,ST00752,CU00361
TR02297,2021-03-28,ST00552,CU00485
TR02298,2021-02-03,ST00122,CU00126
TR02299,2020-02-15,ST00424,CU00248
TR02300,2021-11-24,ST00626,CU00445
TR02301,2019-11-01,ST00804,CU00744
TR02302,2021-11-11,ST00244,CU00863
TR02303,2019-05-05,ST00294,CU00052
TR02304,2021-09-21,ST00780,CU00384
TR02305,2019-07-18,ST00977,CU00172
TR02306,2019-10-15,ST00356,CU00724
TR02307,2020-09-15,ST00020,CU00937
TR02308,2019-07-24,ST00222,CU00002
TR02309,2020-05-18,ST00019,CU00823
TR02310,2019-01-09,ST00716,CU00336
TR02311,2021-07-04,ST00558,CU00309
TR02312,2020-11-18,ST00609,CU00180
TR02313,2020-09-14,ST00892,CU00425
TR02314,2019-05-25,ST00356,CU00505
TR02315,2021-08-20,ST00827,CU00763
TR02316,2019-04-09,ST00271,CU00019
TR02317,2019-08-15,ST00452,CU00172
TR02318,2020-03-20,ST00357,CU00019
TR02319,2019-09-15,ST00860,CU00579
TR02320,2019-03-09,ST00951,CU00384
TR02321,2020-07-10,ST00533,CU00117
TR02322,2021-12-25,ST00500,CU00765
TR02323,2021-07-02,ST00933,CU00944
TR02324,2021-10-19,ST00149,CU00261
TR02325,2021-09-01,ST00694,CU00117
TR02326,2019-08-10,ST00135,CU00206
TR02327,2019-12-19,ST00047,CU00921
TR02328,2019-01-06,ST00754,CU00262
TR02329,2021-10-04,ST00878,CU00033
TR02330,2021-08-02,ST00064,CU00781
TR02331,2020-03-12,ST00086,CU00862
TR02332,2020-08-02,ST00591,CU00621
TR02333,2020-07-17,ST00152,CU00403
TR02334,2021-11-23,ST00789,CU00069
TR02335,2020-02-13,ST00532,CU00698
TR02336,2020-02-03,ST00635,CU00413
TR02337,2020-10-08,ST00583,CU00475
TR02338,2021-11-26,ST00655,CU00282
TR02339,2020-06-08,ST00292,CU00021
TR02340,2020-01-03,ST00180,CU00798
TR02341,2019-09-27,ST00783,CU00575
TR02342,2020-07-22,ST00630,CU00649
TR02343,2021-07-11,ST00148,CU00254
TR02344,2020-04-03,ST00482,CU00757
TR02345,2021-02-23,ST00443,CU00052
TR02346,2021-10-11,ST00996,CU00575
TR02347,2019-02-05,ST00857,CU00978
TR02348,2020-10-15,ST00368,CU00219
TR02349,2019-07-12,ST00160,CU00092
TR02350,2019-01-17,ST00580,CU00752
TR02351,2021-11-13,ST00249,CU00528
TR02352,2021-09-24,ST00188,CU00851
TR02353,2021-10-06,ST00847,CU00957
TR02354,2021-02-18,ST00611,CU00026
TR02355,2021-01-02,ST00461,CU00930
TR02356,2021-07-21,ST00937,CU00041
TR02357,2019-12-17,ST00471,CU00029
TR02358,2020-03-12,ST00998,CU00898
TR02359,2019-02-02,ST00254,CU00814
TR02360,2020-02-16,ST00839,CU00045
TR02361,2020-08-21,ST00694,CU00710
TR02362,2021-06-12,ST00131,CU00672
TR02363,2021-07-19,ST00532,CU00753
TR02364,2021-09-26,ST00481,CU00137
TR02365,2020-08-11,ST00156,CU00711
TR02366,2019-06-05,ST00188,CU00874
TR02367,2019-11-02,ST00472,CU00525
TR02368,2021-10-20,ST00508,CU00469
TR02369,2020-11-10,ST00731,CU00388
TR02370,2021-11-25,ST00188,CU00486
TR02371,2021-09-19,ST00816,CU00931
TR02372,2020-02-22,ST00802,CU00526
TR02373,2020-10-12,ST00886,CU00205
TR02374,2019-08-08,ST00384,CU00565
TR02375,2019-05-20,ST00338,CU00813
TR02376,2021-05-21,ST00188,CU00752
TR02377,2021-07-16,ST00763,CU00666
TR02378,2021-07-24,ST00519,CU00389
TR02379,2021-10-04,ST00406,CU00755
TR02380,2021-11-21,ST00266,CU00867
TR02381,2019-11-07,ST00778,CU00571
TR02382,2021-03-01,ST00200,CU00418
TR02383,2020-05-10,ST00529,CU00053
TR02384,2020-04-16,ST00644,CU00410
TR02385,2020-07-05,ST00063,CU00085
TR02386,2021-05-22,ST00612,CU00831
TR02387,2020-02-26,ST00504,CU00632
TR02388,2021-01-28,ST00872,CU00321
TR02389,2020-04-08,ST00594,CU00528
TR02390,2020-10-28,ST00416,CU00624
TR02391,2021-03-17,ST00323,CU00194
TR02392,2021-01-21,ST00995,CU00921
TR02393,2021-07-17,ST00239,CU00424
TR02394,2019-04-23,ST00435,CU00363
TR02395,2019-05-25,ST00706,CU00991
TR02396,2019-01-22,ST00801,CU00800
TR02397,2019-11-06,ST00948,CU00926
TR02398,2021-12-03,ST00101,CU00774
TR02399,2020-05-08,ST00082,CU00992
TR02400,2019-06-02,ST00177,CU00777
TR02401,2020-10-08,ST00493,CU00749
TR02402,2019-03-19,ST00821,CU00651
TR02403,2019-08-23,ST00674,CU00967
TR02404,2019-04-09,ST00050,CU00404
TR02405,2021-06-09,ST00453,CU00971
TR02406,2020-11-03,ST00742,CU00622
TR02407,2019-10-13,ST00449,CU00219
TR02408,2019-11-07,ST00596,CU00271
TR02409,2021-08-28,ST00647,CU00542
TR02410,2019-07-23,ST00753,CU00371
TR02411,2021-02-06,ST00646,CU00489
TR02412,2021-07-24,ST00826,CU00925
TR02413,2020-12-10,ST00444,CU00549
TR02414,2020-05-24,ST00921,CU00709
TR02415,2020-09-28,ST00367,CU00253
TR02416,2019-04-13,ST00184,CU00352
TR02417,2021-03-13,ST00654,CU00786
TR02418,2021-04-14,ST00823,CU00345
TR02419,2019-12-27,ST00278,CU00759
TR02420,2019-04-03,ST00185,CU00580
TR02421,2021-09-01,ST00955,CU00591
TR02422,2021-10-17,ST00154,CU00679
TR02423,2019-02-08,ST00583,CU00562
TR02424,2021-03-14,ST00239,CU00759
TR02425,2021-12-21,ST00506,CU00069
TR02426,2021-09-08,ST00848,CU00447
TR02427,2020-08-12,ST00507,CU00414
TR02428,2020-04-12,ST00599,CU00361
TR02429,2020-09-07,ST00492,CU00988
TR02430,2020-01-01,ST00083,CU00291
TR02431,2020-04-20,ST00939,CU00079
TR02432,2021-09-10,ST00841,CU00760
TR02433,2021-03-23,ST00915,CU00672
TR02434,2020-09-22,ST00743,CU00136
TR02435,2021-09-14,ST00688,CU00666
TR02436,2019-07-24,ST00156,CU00716
TR02437,2021-08-10,ST00346,CU00826
TR02438,2019-02-28,ST00560,CU00211
TR02439,2021-05-21,ST00223,CU00308
TR02440,2021-05-27,ST00108,CU00054
TR02441,2021-05-14,ST00394,CU00025
TR02442,2021-06-01,ST00602,CU00038
TR02443,2020-03-10,ST00201,CU00343
TR02444,2020-12-12,ST00061,CU00468
TR02445,2020-09-02,ST00791,CU00080
TR02446,2020-04-01,ST00836,CU00796
TR02447,2019-02-14,ST00005,CU00944
TR02448,2019-10-01,ST00522,CU00209
TR02449,2019-02-22,ST00012,CU00024
TR02450,2021-10-16,ST00936,CU00596
TR02451,2020-06-05,ST00439,CU00394
TR02452,2021-08-08,ST00546,CU00720
TR02453,2020-05-15,ST00225,CU00634
TR02454,2019-08-23,ST00552,CU00936
TR02455,2021-02-16,ST00275,CU00781
TR02456,2020-08-28,ST00378,CU00662
TR02457,2021-01-19,ST00415,CU00347
TR02458,2019-05-14,ST00519,CU00751
TR02459,2021-09-19,ST00257,CU00901
TR02460,2020-12-27,ST00267,CU00341
TR02461,2021-04-22,ST00368,CU00039
TR02462,2020-01-19,ST00886,CU00475
TR02463,2020-04-03,ST00775,CU00001
TR02464,2019-09-11,ST00295,CU00427
TR02465,2019-12-09,ST00410,CU00433
TR02466,2021-05-25,ST00921,CU00138
TR02467,2021-12-05,ST00384,CU00884
TR02468,2021-08-05,ST00343,CU00897
TR02469,2019-06-22,ST00104,CU00055
TR02470,2021-11-12,ST00639,CU00163
TR02471,2019-03-02,ST00486,CU00819
TR02472,2020-11-04,ST00086,CU00079
TR02473,2021-06-25,ST00776,CU00228
TR02474,2020-03-21,ST00417,CU00143
TR02475,2021-07-19,ST00178,CU00297
TR02476,2020-06-17,ST00975,CU00985
TR02477,2020-06-22,ST00135,CU00447
TR02478,2019-04-09,ST00962,CU00880
TR02479,2020-12-23,ST00405,CU00850
TR02480,2021-06-11,ST00763,CU00300
TR02481,2020-11-08,ST00191,CU00543
TR02482,2019-08-02,ST00053,CU00801
TR02483,2020-04-19,ST00324,CU00013
TR02484,2019-11-04,ST00124,CU00138
TR02485,2020-12-08,ST00275,CU00492
TR02486,2021-10-04,ST00309,CU00165
TR02487,2021-10-08,ST00685,CU00671
TR02488,2019-12-17,ST00562,CU00558
TR02489,2021-09-23,ST00151,CU00174
TR02490,2021-03-25,ST00178,CU00706
TR02491,2020-02-17,ST00257,CU00545
TR02492,2019-09-21,ST00521,CU00902
TR02493,2019-01-25,ST00010,CU00967
TR02494,2019-08-17,ST00145,CU00227
TR02495,2019-08-12,ST00615,CU00496
TR02496,2021-11-15,ST00789,CU00594
TR02497,2020-01-25,ST00903,CU00092
TR02498,2020-12-12,ST00739,CU00222
TR02499,2019-02-06,ST00018,CU00347
TR02500,2019-04-18,ST00141,CU00174
TR02501,2019-04-04,ST00757,CU00399
TR02502,2021-12-22,ST00934,CU00532
TR02503,2021-05-21,ST00817,CU00327
TR02504,2019-07-10,ST00390,CU00759
TR02505,2019-10-13,ST00475,CU00895
TR02506,2019-12-21,ST00910,CU00468
TR02507,2019-08-24,ST00796,CU00394
TR02508,2021-06-27,ST00048,CU00117
TR02509,2020-04-03,ST00379,CU00056
TR02510,2020-05-07,ST00710,CU00883
TR02511,2019-09-09,ST00377,CU00517
TR02512,2019-09-08,ST00754,CU00246
TR02513,2020-09-15,ST00484,CU00590
TR02514,2019-06-15,ST00511,CU00209
TR02515,2021-01-23,ST00043,CU00175
TR02516,2019-06-22,ST00011,CU00073
TR02517,2021-04-14,ST00567,CU00881
TR02518,2019-08-07,ST00286,CU00206
TR02519,2019-02-26,ST00261,CU00894
TR02520,2020-02-16,ST00589,CU00676
TR02521,2021-07-06,ST00718,CU00488
TR02522,2021-02-03,ST00382,CU00783
TR02523,2020-12-05,ST00438,CU00070
TR02524,2020-04-09,ST00728,CU00573
TR02525,2019-10-01,ST00321,CU00827
TR02526,2021-06-09,ST00981,CU00512
TR02527,2021-11-25,ST00714,CU00549
TR02528,2021-04-02,ST00716,CU00329
TR02529,2020-04-27,ST00081,CU00431
TR02530,2021-11-01,ST00176,CU00344
TR02531,2021-06-04,ST00568,CU00854
TR02532,2021-01-15,ST00094,CU00781
TR02533,2020-04-01,ST00226,CU00997
TR02534,2021-06-12,ST00745,CU00513
TR02535,2021-10-06,ST00692,CU00245
TR02536,2020-11-22,ST00906,CU00027
TR02537,2019-04-06,ST00448,CU00009
TR02538,2019-05-03,ST00813,CU00300
TR02539,2021-09-08,ST00964,CU00348
TR02540,2019-10-14,ST00177,CU00555
TR02541,2019-12-21,ST00957,CU00553
TR02542,2020-09-07,ST00334,CU00576
TR02543,2021-05-07,ST00783,CU00326
TR02544,2020-02-06,ST00294,CU00252
TR02545,2020-02-01,ST00028,CU00663
TR02546,2021-08-06,ST00741,CU00532
TR02547,2019-07-15,ST00180,CU00812
TR02548,2019-06-26,ST00041,CU00184
TR02549,2021-06-07,ST00078,CU00662
TR02550,2021-07-02,ST00803,CU00391
TR02551,2020-09-15,ST00007,CU00527
TR02552,2019-01-02,ST00701,CU00211
TR02553,2020-03-14,ST00031,CU00056
TR02554,2019-06-20,ST00651,CU00257
TR02555,2019-09-27,ST00258,CU00470
TR02556,2020-08-20,ST00393,CU00282
TR02557,2021-09-16,ST00480,CU00800
TR02558,2020-06-12,ST00431,CU00176
TR02559,2021-06-12,ST00732,CU00968
TR02560,2020-06-26,ST00084,CU00585
TR02561,2020-09-18,ST00341,CU00294
TR02562,2019-03-15,ST00639,CU00571
TR02563,2020-01-19,ST00578,CU00501
TR02564,2019-08-25,ST00053,CU00675
TR02565,2021-11-11,ST00026,CU00717
TR02566,2020-04-25,ST00810,CU00016
TR02567,2021-02-11,ST00746,CU00754
TR02568,2019-12-15,ST00863,CU00471
TR02569,2020-06-06,ST00115,CU00999
TR02570,2021-09-21,ST00171,CU00057
TR02571,2019-03-23,ST00907,CU00650
TR02572,2021-11-16,ST00035,CU00424
TR02573,2020-11-24,ST00578,CU00837
TR02574,2021-01-09,ST00575,CU00515
TR02575,2020-07-05,ST00576,CU00552
TR02576,2019-03-24,ST00287,CU01000
TR02577,2021-01-11,ST00745,CU00665
TR02578,2021-01-02,ST00118,CU00491
TR02579,2019-12-24,ST00050,CU00164
TR02580,2020-07-26,ST00080,CU00258
TR02581,2019-09-05,ST00465,CU00232
TR02582,2021-08-12,ST00777,CU00879
TR02583,2021-11-02,ST00630,CU00364
TR02584,2021-03-11,ST00471,CU00397
TR02585,2020-11-07,ST00979,CU00131
TR02586,2021-11-28,ST00435,CU00005
TR02587,2020-10-12,ST00349,CU00862
TR02588,2020-08-18,ST00091,CU00515
TR02589,2019-05-01,ST00465,CU00415
TR02590,2019-12-27,ST00530,CU00380
TR02591,2020-01-04,ST00323,CU00703
TR02592,2020-09-04,ST00881,CU00771
TR02593,2021-01-27,ST00523,CU00327
TR02594,2020-03-20,ST00258,CU00602
TR02595,2020-08-17,ST00878,CU00150
TR02596,2019-12-25,ST00785,CU00442
TR02597,2019-06-15,ST00037,CU00673
TR02598,2019-07-11,ST00170,CU00735
TR02599,2021-11-02,ST00164,CU00194
TR02600,2020-08-13,ST00908,CU00459
TR02601,2021-05-03,ST00883,CU00468
TR02602,2021-03-21,ST00297,CU00883
TR02603,2019-11-13,ST00844,CU00220
TR02604,2020-01-13,ST00169,CU00166
TR02605,2020-10-03,ST00458,CU00518
TR02606,2019-04-24,ST00980,CU00913
TR02607,2020-04-13,ST00282,CU00638
TR02608,2019-01-19,ST00614,CU00280
TR02609,2020-04-06,ST00834,CU00436
TR02610,2019-03-25,ST00353,CU00091
TR02611,2019-03-16,ST00778,CU00402
TR02612,2021-02-27,ST00901,CU00956
TR02613,2021-08-04,ST00219,CU00854
TR02614,2019-02-11,ST00522,CU00166
TR02615,2019-01-13,ST00615,CU00598
TR02616,2020-04-21,ST00931,CU00864
TR02617,2019-12-02,ST00389,CU00158
TR02618,2020-07-12,ST00554,CU00523
TR02619,2019-05-16,ST00251,CU00207
TR02620,2019-09-06,ST00017,CU00395
TR02621,2020-03-28,ST00275,CU00740
TR02622,2021-01-20,ST00639,CU00416
TR02623,2020-05-06,ST00659,CU00023
TR02624,2019-06-09,ST00753,CU00568
TR02625,2020-06-16,ST00526,CU00492
TR02626,2021-04-10,ST00217,CU00477
TR02627,2019-07-16,ST00960,CU00016
TR02628,2021-01-13,ST00651,CU00298
TR02629,2020-12-15,ST00306,CU00066
TR02630,2019-03-01,ST00120,CU00004
TR02631,2019-03-19,ST00752,CU00004
TR02632,2019-10-19,ST00242,CU00329
TR02633,2021-01-15,ST00499,CU00197
TR02634,2019-09-13,ST00208,CU00952
TR02635,2021-07-16,ST00003,CU00152
TR02636,2019-06-13,ST00423,CU00814
TR02637,2019-10-17,ST00568,CU00630
TR02638,2021-02-02,ST00720,CU00784
TR02639,2020-01-27,ST00088,CU00547
TR02640,2020-04-24,ST00763,CU00846
TR02641,2019-08-06,ST00581,CU00423
TR02642,2021-08-11,ST00459,CU00773
TR02643,2021-08-24,ST00764,CU00820
TR02644,2021-10-13,ST00562,CU00732
TR02645,2019-10-05,ST00680,CU00793
TR02646,2020-04-10,ST00830,CU00279
TR02647,2019-10-13,ST00456,CU00235
TR02648,2020-03-25,ST00465,CU00781
TR02649,2019-08-17,ST00713,CU00784
TR02650,2021-06-15,ST00558,CU00970
TR02651,2021-04-26,ST00945,CU00840
TR02652,2021-07-09,ST00776,CU00762
TR02653,2019-09-13,ST00837,CU00870
TR02654,2021-12-21,ST00028,CU00703
TR02655,2020-12-26,ST00590,CU00703
TR02656,2019-06-21,ST00081,CU00189
TR02657,2021-11-28,ST00425,CU00641
TR02658,2021-11-15,ST00711,CU00809
TR02659,2020-08-26,ST00599,CU00836
TR02660,2019-07-15,ST00968,CU00262
TR02661,2021-07-27,ST00077,CU00965
TR02662,2019-11-21,ST00259,CU00114
TR02663,2019-01-09,ST00412,CU00444
TR02664,2021-01-01,ST00440,CU00422
TR02665,2021-09-16,ST00906,CU00771
TR02666,2019-08-28,ST00139,CU00671
TR02667,2020-05-16,ST00892,CU00615
TR02668,2020-11-19,ST00037,CU00300
TR02669,2019-01-11,ST00557,CU00106
TR02670,2019-01-12,ST00628,CU00051
TR02671,2020-11-05,ST00706,CU00019
TR02672,2020-07-06,ST00811,CU00121
TR02673,2020-04-05,ST00496,CU00479
TR02674,2020-02-11,ST00719,CU00778
TR02675,2021-10-28,ST00822,CU00565
TR02676,2019-06-28,ST00776,CU00683
TR02677,2019-04-27,ST00435,CU00154
TR02678,2021-01-15,ST00177,CU00822
TR02679,2019-12-20,ST00330,CU00669
TR02680,2019-01-14,ST00405,CU00565
TR02681,2019-03-26,ST00681,CU00216
TR02682,2020-05-13,ST00837,CU00124
TR02683,2021-06-22,ST00281,CU00561
TR02684,2019-12-27,ST00952,CU00387
TR02685,2021-02-07,ST00221,CU00239
TR02686,2020-12-02,ST00490,CU00146
TR02687,2021-09-04,ST00456,CU00889
TR02688,2020-05-19,ST00226,CU00044
TR02689,2021-03-09,ST00884,CU00772
TR02690,2021-12-24,ST00061,CU00777
TR02691,2020-03-04,ST00794,CU00030
TR02692,2020-09-20,ST00751,CU00882
TR02693,2019-10-04,ST00755,CU00142
TR02694,2019-06-07,ST00211,CU00780
TR02695,2020-05-16,ST00678,CU00843
TR02696,2020-04-09,ST00446,CU00202
TR02697,2021-09-13,ST00281,CU00103
TR02698,2021-06-04,ST00885,CU00203
TR02699,2019-02-01,ST00446,CU00965
TR02700,2021-05-17,ST00935,CU00391
TR02701,2019-11-26,ST00002,CU00402
TR02702,2020-02-23,ST00318,CU00018
TR02703,2019-06-09,ST00183,CU00131
TR02704,2019-10-05,ST00180,CU00713
TR02705,2020-07-08,ST00906,CU00656
TR02706,2021-03-28,ST00109,CU00094
TR02707,2021-11-17,ST00118,CU00314
TR02708,2019-02-04,ST00110,CU00132
TR02709,2019-04-27,ST00824,CU00004
TR02710,2021-07-07,ST00497,CU00545
TR02711,2020-03-15,ST00221,CU00303
TR02712,2019-05-12,ST00848,CU00876
TR02713,2021-04-24,ST00602,CU00182
TR02714,2021-03-05,ST00588,CU00321
TR02715,2021-11-13,ST00364,CU00543
TR02716,2020-10-15,ST00041,CU00610
TR02717,2020-04-23,ST00291,CU00702
TR02718,2019-05-20,ST00528,CU00570
TR02719,2021-10-25,ST00341,CU00198
TR02720,2019-08-15,ST00351,CU00252
TR02721,2020-08-20,ST00151,CU00213
TR02722,2021-05-18,ST00070,CU00591
TR02723,2019-02-06,ST00689,CU00433
TR02724,2021-05-16,ST00971,CU00674
TR02725,2020-11-01,ST00668,CU00829
TR02726,2021-04-27,ST00605,CU00613
TR02727,2020-09-07,ST00922,CU00267
TR02728,2020-04-01,ST00671,CU00528
TR02729,2020-09-17,ST00676,CU00592
TR02730,2020-10-22,ST00406,CU00265
TR02731,2019-05-23,ST00577,CU00304
TR02732,2020-11-25,ST00145,CU00413
TR02733,2021-05-17,ST00126,CU00478
TR02734,2020-01-14,ST00871,CU00191
TR02735,2021-02-16,ST00122,CU00556
TR02736,2019-11-15,ST00673,CU00329
TR02737,2019-04-11,ST00583,CU00672
TR02738,2021-12-12,ST00984,CU00736
TR02739,2020-08-25,ST00829,CU00054
TR02740,2019-10-17,ST00350,CU00720
TR02741,2019-02-24,ST00694,CU00587
TR02742,2021-07-26,ST00783,CU00711
TR02743,2021-09-02,ST00019,CU00500
TR02744,2019-08-27,ST00296,CU00338
TR02745,2019-02-24,ST00455,CU00635
TR02746,2021-06-10,ST00041,CU00451
TR02747,2021-06-21,ST00841,CU00788
TR02748,2021-07-21,ST00882,CU00077
TR02749,2021-03-14,ST00752,CU00044
TR02750,2021-07-07,ST00256,CU00048
TR02751,2019-03-13,ST00914,CU00758
TR02752,2021-10-25,ST00025,CU00829
TR02753,2019-12-25,ST00038,CU00027
TR02754,2019-04-23,ST00377,CU00451
TR02755,2020-11-26,ST00427,CU00035
TR02756,2019-08-04,ST00193,CU00667
TR02757,2021-03-08,ST00322,CU00726
TR02758,2019-06-16,ST00593,CU00911
TR02759,2021-07-10,ST00530,CU00096
TR02760,2020-06-17,ST00294,CU00494
TR02761,2019-02-05,ST00226,CU00196
TR02762,2020-02-13,ST00120,CU00905
TR02763,2020-03-06,ST00994,CU00983
TR02764,2020-04-16,ST00248,CU00178
TR02765,2019-01-13,ST00893,CU00229
TR02766,2019-07-28,ST00294,CU00918
TR02767,2021-09-17,ST00252,CU00590
TR02768,2021-06-18,ST00647,CU00140
TR02769,2021-12-20,ST00804,CU00005
TR02770,2020-05-22,ST00043,CU00033
TR02771,2021-07-01,ST00688,CU00031
TR02772,2019-09-10,ST00153,CU00818
TR02773,2019-12-11,ST00107,CU00785
TR02774,2019-05-20,ST00501,CU00102
TR02775,2019-11-04,ST00963,CU00683
TR02776,2021-10-14,ST00894,CU00819
TR02777,2021-07-09,ST00910,CU00399
TR02778,2021-06-19,ST00811,CU00989
TR02779,2020-04-26,ST00200,CU00240
TR02780,2019-11-11,ST00401,CU00044
TR02781,2020-10-06,ST00360,CU00171
TR02782,2021-05-07,ST00828,CU00566
TR02783,2021-02-10,ST00268,CU00573
TR02784,2020-04-01,ST00276,CU00819
TR02785,2019-12-13,ST00937,CU00194
TR02786,2020-05-27,ST00368,CU00913
TR02787,2020-11-11,ST00847,CU00250
TR02788,2020-07-08,ST00284,CU00609
TR02789,2019-05-28,ST00136,CU00209
TR02790,2021-12-14,ST00144,CU00198
TR02791,2021-12-26,ST00245,CU00071
TR02792,2020-09-26,ST00781,CU00273
TR02793,2021-11-12,ST00174,CU00634
TR02794,2019-07-16,ST00864,CU00602
TR02795,2020-01-12,ST00698,CU00292
TR02796,2019-08-21,ST00594,CU00732
TR02797,2021-07-06,ST00272,CU00658
TR02798,2019-12-07,ST00335,CU00199
TR02799,2021-09-19,ST00589,CU00924
TR02800,2021-05-08,ST00911,CU00662
TR02801,2019-10-17,ST00968,CU00550
TR02802,2019-09-02,ST00045,CU00041
TR02803,2019-06-19,ST00539,CU00701
TR02804,2021-03-20,ST00295,CU00040
TR02805,2019-05-02,ST00961,CU00812
TR02806,2020-04-05,ST00829,CU00208
TR02807,2019-07-22,ST00125,CU00321
TR02808,2021-01-08,ST00406,CU00862
TR02809,2019-12-02,ST00678,CU00688
TR02810,2019-12-07,ST00585,CU00649
TR02811,2021-11-02,ST00018,CU00292
TR02812,2020-04-11,ST00536,CU00967
TR02813,2021-04-22,ST00911,CU00161
TR02814,2019-09-24,ST00587,CU00093
TR02815,2021-05-08,ST00898,CU00832
TR02816,2020-07-14,ST00974,CU00559
TR02817,2021-12-21,ST00108,CU00018
TR02818,2019-06-21,ST00847,CU00465
TR02819,2019-12-08,ST00827,CU00742
TR02820,2019-01-18,ST00208,CU00173
TR02821,2020-03-05,ST00473,CU00040
TR02822,2020-07-25,ST00264,CU00681
TR02823,2019-02-13,ST00586,CU00433
TR02824,2019-12-19,ST00847,CU00108
TR02825,2019-11-02,ST00551,CU00251
TR02826,2020-05-12,ST00941,CU00149
TR02827,2021-12-07,ST00912,CU00463
TR02828,2021-07-17,ST00815,CU00733
TR02829,2021-01-25,ST00573,CU00976
TR02830,2021-01-24,ST00791,CU00367
TR02831,2021-04-07,ST00855,CU00468
TR02832,2021-10-11,ST00198,CU00776
TR02833,2020-08-04,ST00166,CU00246
TR02834,2020-10-19,ST00199,CU00155
TR02835,2020-06-14,ST00409,CU00713
TR02836,2019-01-13,ST00419,CU00891
TR02837,2020-03-18,ST00153,CU00103
TR02838,2021-05-11,ST00286,CU00362
TR02839,2019-02-04,ST00991,CU00347
TR02840,2021-10-10,ST00958,CU00002
TR02841,2019-04-15,ST00116,CU00072
TR02842,2019-01-28,ST00861,CU00088
TR02843,2020-04-08,ST00313,CU00084
TR02844,2020-03-20,ST00461,CU00306
TR02845,2020-02-06,ST00626,CU00784
TR02846,2019-12-12,ST00306,CU00816
TR02847,2020-01-01,ST00251,CU00053
TR02848,2019-11-24,ST00954,CU00212
TR02849,2021-06-04,ST00162,CU00895
TR02850,2020-10-18,ST00899,CU00982
TR02851,2021-12-06,ST00303,CU00246
TR02852,2021-10-01,ST00077,CU00895
TR02853,2019-11-13,ST00955,CU00031
TR02854,2019-10-01,ST00985,CU00273
TR02855,2020-08-20,ST00362,CU00221
TR02856,2020-02-27,ST00161,CU00786
TR02857,2020-06-20,ST00778,CU00688
TR02858,2019-10-04,ST00717,CU00065
TR02859,2020-03-05,ST00636,CU00785
TR02860,2019-11-07,ST00809,CU00504
TR02861,2019-06-11,ST00939,CU00604
TR02862,2021-06-23,ST00423,CU00442
TR02863,2021-08-08,ST00978,CU00415
TR02864,2021-06-28,ST00948,CU00105
TR02865,2019-08-26,ST00926,CU00573
TR02866,2020-07-13,ST00111,CU00111
TR02867,2020-07-02,ST00336,CU00902
TR02868,2019-09-20,ST00690,CU00336
TR02869,2020-10-28,ST00234,CU00748
TR02870,2019-01-22,ST00334,CU00690
TR02871,2020-03-27,ST00696,CU00508
TR02872,2021-03-27,ST00685,CU00940
TR02873,2021-09-22,ST00651,CU00169
TR02874,2019-06-22,ST00676,CU00838
TR02875,2021-01-17,ST00342,CU00169
TR02876,2020-03-13,ST00728,CU00418
TR02877,2020-10-05,ST00358,CU00616
TR02878,2021-03-14,ST00999,CU00190
TR02879,2020-12-06,ST00506,CU00402
TR02880,2019-10-06,ST00223,CU00768
TR02881,2019-04-06,ST00915,CU00712
TR02882,2020-09-01,ST00975,CU00970
TR02883,2020-11-20,ST00936,CU00351
TR02884,2020-05-04,ST00688,CU00005
TR02885,2020-09-13,ST00436,CU00689
TR02886,2020-01-07,ST00551,CU00110
TR02887,2021-06-01,ST00394,CU00924
TR02888,2021-09-12,ST00404,CU00817
TR02889,2020-10-27,ST00322,CU00704
TR02890,2020-07-07,ST00664,CU00514
TR02891,2021-04-17,ST00351,CU00740
TR02892,2021-04-18,ST00843,CU00148
TR02893,2020-09-07,ST00172,CU00899
TR02894,2020-01-14,ST00327,CU00216
TR02895,2020-09-11,ST00359,CU00895
TR02896,2019-05-01,ST00926,CU00167
TR02897,2020-01-04,ST00119,CU00674
TR02898,2021-10-23,ST00398,CU00583
TR02899,2019-03-10,ST00793,CU00880
