SalesID,JuiceID,Quantity
TR02955,JU00247,4
TR02955,JU00708,2
TR02955,JU00714,3
TR02956,JU00816,4
TR02956,JU00876,2
TR02956,JU00971,1
TR02957,JU00158,2
TR02957,JU00886,5
TR02958,JU00255,2
TR02958,JU00950,3
TR02959,JU00177,5
TR02959,JU00666,1
TR02960,JU00198,4
TR02960,JU00349,5
TR02961,JU00275,3
TR02962,JU00523,4
TR02963,JU00042,4
TR02963,JU00543,4
TR02963,JU00637,4
TR02964,JU00245,4
TR02964,JU00608,5
TR02964,JU00917,2
TR02965,JU00231,5
TR02965,JU00384,2
TR02965,JU00569,4
TR02966,JU00106,4
TR02966,JU00226,2
TR02966,JU00955,5
TR02967,JU00040,3
TR02968,JU00317,1
TR02968,JU00372,5
TR02968,JU00506,3
TR02968,JU00591,1
TR02969,JU00524,2
TR02969,JU00673,5
TR02970,JU00941,2
TR02971,JU00497,2
TR02971,JU00890,5
TR02972,JU00276,4
TR02972,JU00535,2
TR02972,JU00815,4
TR02973,JU00265,1
TR02973,JU00285,2
TR02973,JU00680,3
TR02974,JU00329,2
TR02974,JU00522,1
TR02975,JU00183,1
TR02975,JU00592,2
TR02975,JU00782,5
TR02975,JU00791,3
TR02975,JU00959,3
TR02976,JU00197,3
TR02976,JU00901,3
TR02977,JU00085,3
TR02978,JU00746,5
TR02979,JU00855,3
TR02980,JU00400,1
TR02980,JU00513,4
TR02980,JU00576,3
TR02981,JU00984,4
TR02982,JU00059,1
TR02982,JU00359,4
TR02982,JU00753,2
TR02983,JU00734,3
TR02983,JU00736,3
TR02984,JU00834,1
TR02984,JU00966,3
TR02985,JU00017,3
TR02985,JU00298,1
TR02985,JU00376,3
TR02986,JU00133,4
TR02986,JU00451,4
TR02986,JU00713,2
TR02986,JU00959,3
TR02987,JU00137,1
TR02987,JU00358,1
TR02988,JU00259,1
TR02988,JU00676,4
TR02989,JU00690,3
TR02989,JU00911,4
TR02989,JU00951,5
TR02990,JU00061,1
TR02990,JU00069,1
TR02990,JU00516,3
TR02990,JU00686,1
TR02990,JU00907,3
TR02991,JU00126,5
TR02991,JU00538,5
TR02991,JU00694,2
TR02992,JU00014,4
TR02992,JU00285,2
TR02992,JU00797,5
TR02992,JU00975,5
TR02993,JU00396,5
TR02994,JU00637,5
TR02994,JU00941,1
TR02995,JU00415,4
TR02995,JU00968,5
TR02996,JU00151,4
TR02996,JU00311,1
TR02996,JU00321,1
TR02996,JU00370,4
TR02996,JU00956,1
TR02997,JU00067,4
TR02997,JU00499,5
TR02997,JU00692,2
TR02998,JU00124,3
TR02998,JU00222,4
TR02999,JU00626,2
TR02999,JU00826,4
TR03000,JU00740,5
TR03001,JU00232,1
TR03001,JU00263,4
TR03001,JU00934,3
TR03002,JU00006,2
TR03002,JU00204,5
TR03002,JU00576,5
TR03002,JU00741,5
TR03003,JU00926,2
TR03004,JU00326,4
TR03004,JU00714,4
TR03005,JU00583,4
TR03006,JU00019,5
TR03006,JU00627,3
TR03007,JU00482,4
TR03007,JU00897,2
TR03008,JU00719,2
TR03009,JU00561,2
TR03009,JU00951,2
TR03010,JU00383,5
TR03010,JU00542,4
TR03010,JU00961,3
TR03011,JU00009,5
TR03011,JU00506,1
TR03011,JU00507,5
TR03012,JU00409,5
TR03012,JU00560,1
TR03012,JU00811,2
TR03013,JU00309,3
TR03013,JU00365,1
TR03013,JU00571,2
TR03013,JU00908,5
TR03014,JU00486,4
TR03014,JU00747,3
TR03015,JU00045,4
TR03015,JU00654,3
TR03015,JU00747,4
TR03015,JU00792,2
TR03015,JU00799,5
TR03016,JU00405,2
TR03017,JU00008,2
TR03017,JU00110,3
TR03017,JU00499,4
TR03018,JU00303,5
TR03018,JU00352,4
TR03018,JU00505,3
TR03019,JU00053,3
TR03019,JU00358,5
TR03019,JU00491,1
TR03020,JU00053,2
TR03020,JU00055,3
TR03020,JU00616,5
TR03020,JU00676,2
TR03020,JU00924,5
TR03021,JU00195,2
TR03021,JU00279,2
TR03021,JU00519,3
TR03021,JU00798,2
TR03021,JU00926,3
TR03022,JU00119,3
TR03022,JU00353,1
TR03022,JU00588,1
TR03022,JU00746,1
TR03023,JU00182,4
TR03023,JU00469,3
TR03023,JU00573,3
TR03024,JU00134,2
TR03024,JU00233,4
TR03024,JU00744,2
TR03025,JU00270,4
TR03025,JU00343,2
TR03025,JU00529,3
TR03025,JU00695,1
TR03026,JU00496,2
TR03027,JU00145,5
TR03027,JU00989,3
TR03027,JU00997,2
TR03028,JU00338,2
TR03028,JU00635,5
TR03028,JU00888,5
TR03029,JU00570,4
TR03029,JU00630,4
TR03029,JU00671,4
TR03030,JU00444,1
TR03030,JU00928,4
TR03031,JU00623,5
TR03031,JU00941,2
TR03032,JU00075,2
TR03033,JU00220,2
TR03033,JU00415,1
TR03033,JU00895,4
TR03033,JU00946,1
TR03034,JU00324,3
TR03034,JU00404,4
TR03034,JU00720,5
TR03034,JU00753,2
TR03034,JU00935,3
TR03034,JU00938,2
TR03035,JU00324,1
TR03035,JU00345,5
TR03035,JU00895,4
TR03036,JU00026,1
TR03036,JU00672,4
TR03037,JU00129,5
TR03037,JU00423,2
TR03038,JU00549,3
TR03039,JU00233,5
TR03039,JU00754,1
TR03039,JU00993,2
TR03040,JU00303,2
TR03040,JU00946,1
TR03041,JU00097,1
TR03041,JU00114,1
TR03042,JU00014,1
TR03043,JU00397,3
TR03043,JU00685,4
TR03044,JU00359,4
TR03045,JU00274,2
TR03045,JU00447,2
TR03045,JU00730,2
TR03046,JU00152,2
TR03046,JU00454,5
TR03046,JU00643,1
TR03047,JU00460,2
TR03047,JU00662,4
TR03047,JU00962,4
TR03048,JU00457,1
TR03048,JU00926,4
TR03049,JU00111,2
TR03049,JU00142,3
TR03049,JU00256,2
TR03049,JU00386,4
TR03049,JU00963,2
TR03050,JU00762,1
TR03050,JU00964,3
TR03051,JU00084,2
TR03051,JU00160,2
TR03051,JU00234,2
TR03051,JU00310,3
TR03051,JU00493,5
TR03051,JU00819,1
TR03052,JU00121,5
TR03052,JU00548,1
TR03053,JU00167,2
TR03053,JU00978,5
TR03054,JU00113,2
TR03055,JU00385,4
TR03055,JU00465,5
TR03055,JU00666,2
TR03056,JU00289,5
TR03056,JU00468,3
TR03056,JU00648,2
TR03056,JU00964,1
TR03057,JU00188,1
TR03057,JU00559,4
TR03057,JU00721,4
TR03058,JU00279,2
TR03058,JU00768,1
TR03059,JU00363,3
TR03059,JU00842,5
TR03059,JU00959,1
TR03060,JU00049,3
TR03060,JU00914,3
TR03061,JU00652,1
TR03062,JU00268,3
TR03063,JU00793,1
TR03064,JU00077,2
TR03064,JU00128,2
TR03064,JU00220,4
TR03064,JU00603,3
TR03064,JU00750,2
TR03065,JU00882,4
TR03066,JU00909,3
TR03067,JU00276,4
TR03067,JU00608,2
TR03067,JU00816,3
TR03068,JU00193,4
TR03068,JU00359,2
TR03069,JU00585,1
TR03069,JU00775,3
TR03070,JU00468,5
TR03070,JU00695,3
TR03070,JU00700,3
TR03071,JU00001,5
TR03071,JU00467,1
TR03072,JU00944,2
TR03073,JU00084,3
TR03073,JU00213,2
TR03073,JU00581,3
TR03073,JU00773,1
TR03074,JU00678,3
TR03075,JU00552,2
TR03076,JU00236,4
TR03076,JU00262,3
TR03077,JU00609,1
TR03077,JU00614,3
TR03077,JU00725,4
TR03078,JU00445,5
TR03078,JU00949,2
TR03078,JU00967,4
TR03079,JU00140,5
TR03079,JU00155,4
TR03079,JU00172,1
TR03079,JU00878,3
TR03080,JU00515,5
TR03080,JU00780,3
TR03080,JU00916,4
TR03081,JU00191,4
TR03081,JU00641,5
TR03082,JU00379,1
TR03082,JU00490,4
TR03082,JU00753,3
TR03083,JU00025,4
TR03083,JU00144,1
TR03083,JU00776,3
TR03083,JU00957,4
TR03084,JU00640,4
TR03085,JU00585,4
TR03085,JU00912,2
TR03086,JU00209,5
TR03086,JU00684,3
TR03086,JU00716,4
TR03087,JU00403,5
TR03088,JU00653,5
TR03089,JU00808,5
TR03090,JU00180,2
TR03090,JU00910,4
TR03090,JU00943,3
TR03091,JU00012,4
TR03091,JU00837,1
TR03092,JU00045,3
TR03092,JU00066,3
TR03092,JU00777,4
TR03092,JU00943,3
TR03093,JU00605,5
TR03094,JU00083,4
TR03094,JU00356,1
TR03095,JU00073,5
TR03095,JU00347,2
TR03095,JU00562,2
TR03096,JU00073,1
TR03096,JU00192,3
TR03096,JU00986,4
TR03097,JU00557,3
TR03097,JU00837,2
TR03098,JU00327,3
TR03098,JU00357,1
TR03098,JU00565,4
TR03098,JU00923,2
TR03099,JU00362,2
TR03099,JU00555,4
TR03100,JU00074,1
TR03100,JU00085,4
TR03100,JU00324,2
TR03100,JU00372,5
TR03100,JU00403,2
TR03101,JU00385,1
TR03101,JU00731,2
TR03101,JU00764,3
TR03101,JU00866,1
TR03102,JU00156,2
TR03102,JU00718,1
TR03102,JU00831,4
TR03102,JU00999,4
TR03103,JU00740,2
TR03103,JU00956,1
TR03104,JU00054,4
TR03104,JU00398,3
TR03104,JU00634,2
TR03104,JU00949,5
TR03105,JU00544,4
TR03106,JU00122,5
TR03106,JU00598,3
TR03106,JU00616,2
TR03107,JU00233,5
TR03107,JU00378,5
TR03108,JU00392,5
TR03108,JU00989,2
TR03109,JU00213,2
TR03109,JU00501,5
TR03110,JU00139,3
TR03110,JU00300,4
TR03111,JU00796,5
TR03112,JU00110,1
TR03112,JU00398,4
TR03112,JU00598,2
TR03112,JU00993,2
TR03113,JU00990,2
TR03114,JU00762,2
TR03114,JU00804,5
TR03115,JU00822,1
TR03116,JU00082,1
TR03116,JU00315,4
TR03117,JU00030,5
TR03117,JU00246,5
TR03118,JU00114,2
TR03118,JU00121,5
TR03118,JU00220,2
TR03119,JU00827,4
TR03120,JU00275,5
TR03120,JU00898,4
TR03121,JU00021,5
TR03121,JU00353,1
TR03121,JU00698,1
TR03122,JU00322,3
TR03122,JU00644,3
TR03122,JU00730,1
TR03123,JU00394,2
TR03123,JU00495,4
TR03123,JU00823,4
TR03124,JU00484,5
TR03124,JU00591,2
TR03125,JU00487,1
TR03126,JU00250,1
TR03126,JU00795,4
TR03126,JU00822,1
TR03127,JU00024,4
TR03127,JU00823,2
TR03127,JU00988,5
TR03128,JU00988,5
TR03129,JU00280,2
TR03129,JU00394,3
TR03129,JU00991,4
TR03130,JU00163,1
TR03130,JU00190,4
TR03130,JU00689,1
TR03131,JU00804,1
TR03132,JU00233,4
TR03133,JU00009,2
TR03133,JU00505,2
TR03133,JU00914,3
TR03133,JU00972,1
TR03134,JU00837,3
TR03135,JU00087,1
TR03135,JU00261,3
TR03136,JU00919,4
TR03137,JU00900,3
TR03137,JU00973,5
TR03138,JU00021,5
TR03138,JU00067,5
TR03138,JU00448,1
TR03139,JU00617,4
TR03139,JU00799,1
TR03140,JU00105,4
TR03140,JU00276,4
TR03141,JU00036,2
TR03141,JU00362,1
TR03141,JU00591,3
TR03141,JU00702,3
TR03142,JU00029,2
TR03142,JU00185,5
TR03142,JU00568,1
TR03142,JU00877,4
TR03143,JU00695,5
TR03144,JU00042,3
TR03144,JU00122,1
TR03144,JU00692,2
TR03144,JU00782,3
TR03144,JU00981,4
TR03145,JU00813,4
TR03146,JU00393,1
TR03146,JU00428,2
TR03146,JU00511,1
TR03146,JU00701,4
TR03146,JU00849,1
TR03147,JU00692,4
TR03147,JU00949,2
TR03148,JU00138,3
TR03148,JU00315,3
TR03148,JU00562,4
TR03149,JU00570,3
TR03149,JU00676,1
TR03150,JU00022,4
TR03151,JU00650,1
TR03151,JU00664,3
TR03152,JU00775,1
TR03153,JU00094,5
TR03153,JU00109,3
TR03153,JU00320,2
TR03153,JU00895,3
TR03154,JU00040,4
TR03154,JU00050,5
TR03154,JU00779,2
TR03155,JU00204,4
TR03155,JU00449,3
TR03155,JU00714,5
TR03156,JU00342,3
TR03156,JU00354,2
TR03156,JU00734,2
TR03156,JU00829,3
TR03157,JU00761,1
TR03158,JU00409,2
TR03159,JU00024,4
TR03159,JU00087,5
TR03159,JU00238,5
TR03159,JU00651,5
TR03160,JU00714,3
TR03160,JU00803,3
TR03161,JU00265,5
TR03161,JU00337,1
TR03161,JU00681,2
TR03161,JU00724,5
TR03161,JU00732,2
TR03162,JU00100,1
TR03162,JU00863,4
TR03162,JU00945,4
TR03163,JU00014,4
TR03163,JU00068,2
TR03163,JU00467,2
TR03164,JU00209,5
TR03164,JU00539,3
TR03165,JU00506,3
TR03165,JU00648,5
TR03166,JU00215,3
TR03166,JU00242,4
TR03166,JU00944,2
TR03167,JU00349,4
TR03167,JU00415,1
TR03167,JU00665,2
TR03167,JU00727,4
TR03167,JU00877,5
TR03167,JU00900,3
TR03168,JU00045,2
TR03168,JU00378,1
TR03168,JU00915,3
TR03169,JU00006,2
TR03169,JU00618,3
TR03169,JU00810,2
TR03169,JU00842,5
TR03170,JU00085,1
TR03170,JU00862,3
TR03171,JU00136,4
TR03171,JU00294,1
TR03171,JU00452,4
TR03171,JU00469,3
TR03171,JU00689,3
TR03172,JU00603,1
TR03172,JU00908,3
TR03173,JU00133,1
TR03173,JU00952,5
TR03173,JU00973,5
TR03174,JU00179,5
TR03174,JU00350,3
TR03175,JU00223,2
TR03175,JU00735,4
TR03176,JU00191,2
TR03176,JU00716,3
TR03177,JU00424,3
TR03177,JU00778,3
TR03177,JU00961,4
TR03178,JU00440,4
TR03178,JU00790,4
TR03179,JU00558,1
TR03180,JU00030,5
TR03180,JU00585,1
TR03181,JU00295,4
TR03181,JU00629,1
TR03181,JU00640,2
TR03182,JU00307,5
TR03182,JU00309,3
TR03183,JU00589,2
TR03183,JU00913,3
TR03184,JU00800,1
TR03185,JU00434,1
TR03185,JU00572,2
TR03186,JU00064,5
TR03186,JU00769,4
TR03187,JU00278,1
TR03187,JU00324,2
TR03187,JU00555,3
TR03187,JU00595,2
TR03187,JU00726,3
TR03187,JU00793,1
TR03188,JU00461,1
TR03188,JU00600,1
TR03188,JU00770,2
TR03189,JU00049,4
TR03189,JU00097,2
TR03189,JU00409,1
TR03189,JU00469,5
TR03189,JU00474,3
TR03190,JU00591,4
TR03191,JU00250,3
TR03192,JU00147,3
TR03192,JU00266,4
TR03192,JU00723,1
TR03193,JU00134,4
TR03194,JU00324,1
TR03194,JU00540,3
TR03194,JU00745,5
TR03195,JU00080,1
TR03195,JU00652,4
TR03195,JU00851,4
TR03196,JU00568,1
TR03196,JU00670,5
TR03197,JU00002,3
TR03197,JU00073,1
TR03197,JU00257,3
TR03197,JU00690,5
TR03198,JU00232,4
TR03199,JU00637,3
TR03199,JU00675,3
TR03200,JU00036,5
TR03200,JU00268,5
TR03200,JU00743,1
TR03201,JU00104,2
TR03201,JU00272,2
TR03201,JU00455,4
TR03201,JU00776,2
TR03202,JU00052,1
TR03202,JU00407,4
TR03203,JU00290,2
TR03203,JU00600,2
TR03203,JU00830,2
TR03204,JU00177,5
TR03204,JU00226,1
TR03204,JU00403,2
TR03205,JU00723,5
TR03205,JU00811,2
TR03205,JU00975,4
TR03205,JU00976,5
TR03206,JU00032,4
TR03206,JU00215,5
TR03206,JU00432,2
TR03206,JU00529,1
TR03207,JU00532,1
TR03208,JU00710,4
TR03209,JU00132,2
TR03209,JU00495,3
TR03209,JU00576,2
TR03209,JU00607,3
TR03210,JU00222,5
TR03211,JU00236,3
TR03211,JU00314,5
TR03212,JU00276,2
TR03213,JU00862,5
TR03214,JU00044,2
TR03214,JU00315,4
TR03215,JU00198,5
TR03215,JU00827,2
TR03216,JU00398,2
TR03216,JU00625,1
TR03216,JU00819,5
TR03216,JU00848,3
TR03217,JU00469,2
TR03217,JU00799,1
TR03217,JU00894,1
TR03218,JU00144,1
TR03218,JU00288,1
TR03218,JU00388,4
TR03218,JU00451,3
TR03218,JU00489,2
TR03218,JU00781,5
TR03218,JU00904,3
TR03219,JU00959,2
TR03220,JU00039,4
TR03220,JU00186,2
TR03220,JU00402,2
TR03220,JU00894,2
TR03221,JU00489,2
TR03222,JU00850,5
TR03223,JU00152,1
TR03223,JU00680,4
TR03224,JU00064,3
TR03224,JU00067,1
TR03224,JU00527,4
TR03225,JU00163,2
TR03225,JU00335,1
TR03226,JU00532,2
TR03227,JU00063,5
TR03227,JU00270,3
TR03227,JU00933,1
TR03227,JU00964,3
TR03228,JU00008,4
TR03228,JU00302,3
TR03228,JU00375,1
TR03229,JU00016,1
TR03229,JU00198,3
TR03229,JU00986,4
TR03230,JU00126,2
TR03230,JU00301,3
TR03230,JU00627,3
TR03230,JU00952,2
TR03231,JU00258,2
TR03231,JU00433,1
TR03231,JU00920,3
TR03232,JU00002,5
TR03232,JU00422,4
TR03232,JU00666,5
TR03232,JU00796,2
TR03233,JU00039,4
TR03233,JU00058,4
TR03233,JU00391,3
TR03233,JU00638,1
TR03233,JU00981,4
TR03234,JU00290,1
TR03235,JU00368,3
TR03235,JU00504,3
TR03235,JU00860,1
TR03236,JU00984,1
TR03237,JU00059,1
TR03237,JU00754,2
TR03238,JU00379,4
TR03238,JU00525,5
TR03239,JU00723,2
TR03240,JU00373,2
TR03240,JU00844,4
TR03240,JU00932,1
TR03241,JU00559,3
TR03241,JU00846,5
TR03242,JU00170,4
TR03242,JU00924,5
TR03243,JU00258,2
TR03243,JU00655,1
TR03243,JU00912,4
TR03244,JU00726,5
TR03245,JU00532,2
TR03245,JU00784,1
TR03246,JU00728,3
TR03246,JU00898,5
TR03247,JU00471,4
TR03247,JU00704,3
TR03247,JU00907,4
TR03247,JU00947,5
TR03248,JU00428,2
TR03248,JU00873,1
TR03249,JU00004,1
TR03249,JU00039,4
TR03249,JU00112,2
TR03249,JU00587,1
TR03250,JU00127,4
TR03250,JU00172,3
TR03251,JU00584,3
TR03251,JU00792,1
TR03252,JU00170,5
TR03252,JU00391,2
TR03252,JU00845,3
TR03252,JU00991,4
TR03253,JU00030,3
TR03254,JU00098,4
TR03254,JU00720,2
TR03254,JU00995,5
TR03255,JU00407,3
TR03255,JU00543,4
TR03255,JU00786,1
TR03255,JU00936,2
TR03255,JU00958,4
TR03256,JU00040,2
TR03256,JU00853,2
TR03257,JU00801,3
TR03257,JU00945,5
TR03258,JU00367,5
TR03258,JU00589,4
TR03258,JU00977,5
TR03259,JU00728,4
TR03259,JU00787,2
TR03260,JU00014,3
TR03260,JU00468,5
TR03260,JU00587,4
TR03261,JU00067,4
TR03261,JU00369,5
TR03261,JU00856,4
TR03262,JU00309,2
TR03262,JU00374,1
TR03262,JU00646,1
TR03262,JU00942,1
TR03263,JU00121,4
TR03263,JU00802,3
TR03264,JU00624,1
TR03265,JU00171,2
TR03265,JU00846,1
TR03266,JU00198,2
TR03266,JU00306,3
TR03266,JU00423,3
TR03266,JU00502,5
TR03267,JU00188,3
TR03267,JU00578,5
TR03268,JU00026,1
TR03268,JU00265,1
TR03268,JU00779,1
TR03268,JU00876,4
TR03269,JU00100,3
TR03269,JU00628,4
TR03269,JU00644,2
TR03269,JU00866,2
TR03269,JU00961,3
TR03270,JU00184,5
TR03271,JU00612,5
TR03272,JU00009,3
TR03272,JU00633,3
TR03273,JU00557,5
TR03273,JU00729,1
TR03274,JU00324,5
TR03275,JU00220,5
TR03276,JU00115,5
TR03276,JU00364,1
TR03276,JU00784,4
TR03276,JU00981,1
TR03277,JU00599,1
TR03278,JU00164,3
TR03278,JU00710,4
TR03279,JU00418,4
TR03279,JU00673,2
TR03279,JU00677,5
TR03280,JU00103,2
TR03280,JU00213,2
TR03280,JU00707,1
TR03280,JU00924,5
TR03281,JU00137,4
TR03281,JU00540,4
TR03281,JU00844,3
TR03281,JU00877,2
TR03282,JU00105,2
TR03282,JU00257,1
TR03282,JU00896,3
TR03283,JU00768,3
TR03284,JU00048,2
TR03284,JU00319,3
TR03284,JU00470,3
TR03285,JU00531,3
TR03285,JU00668,2
TR03286,JU00166,3
TR03286,JU00931,2
TR03287,JU00367,4
TR03287,JU00391,4
TR03287,JU00743,4
TR03288,JU00183,3
TR03288,JU00873,4
TR03289,JU00030,5
TR03289,JU00052,2
TR03289,JU00064,4
TR03289,JU00558,4
TR03290,JU00216,5
TR03290,JU00885,5
TR03291,JU00896,2
TR03292,JU00309,4
TR03292,JU00369,1
TR03292,JU00536,4
TR03292,JU00920,1
TR03293,JU00363,1
TR03293,JU00786,5
TR03293,JU00834,2
TR03293,JU00903,5
TR03294,JU00161,1
TR03294,JU00408,4
TR03295,JU00115,4
TR03295,JU00987,5
TR03296,JU00524,3
TR03297,JU00357,4
TR03297,JU00637,1
TR03297,JU00942,1
TR03298,JU00647,1
TR03298,JU00709,4
TR03299,JU00189,4
TR03300,JU00450,5
TR03300,JU00554,3
TR03300,JU00821,1
TR03301,JU00897,4
TR03302,JU00903,1
TR03303,JU00027,4
TR03303,JU00342,1
TR03303,JU00545,4
TR03304,JU00407,4
TR03304,JU00674,1
TR03304,JU00698,5
TR03305,JU00765,1
TR03306,JU00160,5
TR03306,JU00447,4
TR03306,JU00979,4
TR03307,JU00050,1
TR03307,JU00247,5
TR03307,JU00873,1
TR03308,JU00371,2
TR03308,JU00400,5
TR03308,JU00513,5
TR03308,JU00750,2
TR03309,JU00241,2
TR03309,JU00433,2
TR03309,JU00679,1
TR03309,JU00733,3
TR03309,JU00980,3
TR03310,JU00192,1
TR03310,JU00715,1
TR03311,JU00020,3
TR03311,JU00923,1
TR03312,JU00035,2
TR03312,JU00220,4
TR03312,JU00702,5
TR03313,JU00351,3
TR03313,JU00406,2
TR03313,JU00410,5
TR03313,JU00648,1
TR03314,JU00057,2
TR03314,JU00076,1
TR03314,JU00636,1
TR03315,JU00259,4
TR03315,JU00397,2
TR03316,JU00189,1
TR03316,JU00300,2
TR03316,JU00835,1
TR03317,JU00155,3
TR03317,JU00316,2
TR03317,JU00823,1
TR03318,JU00289,5
TR03318,JU00363,3
TR03318,JU00547,1
TR03319,JU00256,5
TR03319,JU00602,5
TR03319,JU00979,4
TR03320,JU00103,1
TR03320,JU00752,5
TR03321,JU00910,1
TR03322,JU00406,2
TR03322,JU00833,5
TR03323,JU00229,1
TR03323,JU00466,1
TR03323,JU00469,1
TR03324,JU00250,1
TR03324,JU00880,2
TR03324,JU00915,3
TR03325,JU00145,4
TR03325,JU00639,5
TR03326,JU00454,1
TR03327,JU00313,1
TR03327,JU00525,4
TR03327,JU00738,2
TR03327,JU00774,5
TR03327,JU00792,5
TR03327,JU00832,5
TR03328,JU00596,2
TR03328,JU00908,1
TR03328,JU00991,5
TR03329,JU00659,2
TR03329,JU00894,3
TR03330,JU00453,4
TR03330,JU00673,3
TR03331,JU00105,5
TR03331,JU00707,2
TR03331,JU00713,3
TR03332,JU00522,4
TR03332,JU00831,3
TR03333,JU00448,4
TR03333,JU00752,4
TR03334,JU00618,2
TR03334,JU00902,1
TR03334,JU00911,3
TR03335,JU00234,1
TR03335,JU00465,1
TR03335,JU00487,3
TR03335,JU00766,2
TR03336,JU00388,4
TR03336,JU00611,2
TR03337,JU00372,4
TR03338,JU00350,4
TR03338,JU00783,2
TR03338,JU00788,3
TR03338,JU00882,5
TR03338,JU00975,5
TR03339,JU00037,4
TR03340,JU00292,4
TR03341,JU00432,2
TR03342,JU00188,4
TR03343,JU00188,1
TR03343,JU00875,3
TR03344,JU00052,3
TR03344,JU00218,3
TR03344,JU00829,5
TR03344,JU00858,5
TR03345,JU00091,3
TR03345,JU00333,1
TR03346,JU00499,2
TR03346,JU00669,2
TR03347,JU00490,2
TR03348,JU00554,5
TR03348,JU00666,1
TR03349,JU00585,1
TR03349,JU00773,2
TR03350,JU00053,3
TR03350,JU00818,1
TR03351,JU00102,1
TR03351,JU00502,1
TR03352,JU00110,2
TR03352,JU00332,2
TR03352,JU00456,2
TR03352,JU00618,4
TR03352,JU00701,3
TR03353,JU00403,4
TR03353,JU00868,4
TR03354,JU00075,1
TR03354,JU00677,2
TR03355,JU00043,1
TR03355,JU00729,5
TR03356,JU00314,1
TR03356,JU00413,1
TR03357,JU00198,1
TR03357,JU00381,4
TR03357,JU00832,1
TR03357,JU00993,3
TR03358,JU00722,1
TR03359,JU00182,1
TR03359,JU00422,3
TR03359,JU00448,3
TR03359,JU00876,3
TR03360,JU00157,5
TR03360,JU00610,2
TR03361,JU00091,2
TR03361,JU00516,2
TR03361,JU00834,1
TR03362,JU00226,1
TR03362,JU00705,5
TR03363,JU00524,4
TR03363,JU00619,3
TR03363,JU00833,3
TR03364,JU00169,1
TR03364,JU00425,5
TR03364,JU00995,3
TR03365,JU00224,3
TR03365,JU00837,4
TR03366,JU00614,3
TR03366,JU00706,2
TR03367,JU00521,1
TR03368,JU00163,1
TR03368,JU00234,4
TR03368,JU00268,1
TR03369,JU00316,1
TR03369,JU00599,1
TR03369,JU00676,4
TR03369,JU00793,1
TR03370,JU00122,3
TR03370,JU00294,2
TR03370,JU00431,5
TR03371,JU00377,5
TR03371,JU00501,1
TR03372,JU00290,4
TR03372,JU00844,2
TR03373,JU00184,3
TR03373,JU00326,3
TR03373,JU00972,3
TR03374,JU00238,4
TR03374,JU00308,1
TR03375,JU00240,5
TR03375,JU00801,3
TR03375,JU00816,2
TR03376,JU00060,2
TR03376,JU00211,1
TR03377,JU00154,1
TR03378,JU00622,3
TR03378,JU00777,2
TR03378,JU00920,4
TR03379,JU00803,3
TR03380,JU00568,1
TR03380,JU00648,3
TR03381,JU00160,5
TR03381,JU00245,4
TR03381,JU00314,5
TR03381,JU00586,3
TR03381,JU00714,2
TR03382,JU00878,3
TR03383,JU00142,3
TR03383,JU00779,5
TR03383,JU00820,2
TR03384,JU00289,1
TR03384,JU00508,4
TR03384,JU00581,4
TR03384,JU00808,2
TR03385,JU00516,5
TR03385,JU00954,3
TR03386,JU00134,2
TR03386,JU00364,3
TR03386,JU00613,2
TR03386,JU00962,1
TR03387,JU00068,1
TR03388,JU00439,5
TR03388,JU00510,4
TR03388,JU00674,1
TR03389,JU00839,1
TR03390,JU00478,4
TR03391,JU00206,2
TR03392,JU00231,2
TR03392,JU00814,4
TR03392,JU00846,4
TR03392,JU00954,5
TR03393,JU00080,3
TR03393,JU00183,1
TR03393,JU00437,2
TR03393,JU00511,5
TR03393,JU00810,3
TR03393,JU00917,5
TR03394,JU00343,2
TR03395,JU00243,2
TR03395,JU00493,3
TR03395,JU00871,4
TR03396,JU00399,5
TR03396,JU00812,4
TR03397,JU00120,4
TR03397,JU00627,3
TR03397,JU00970,5
TR03398,JU00052,5
TR03398,JU00240,5
TR03398,JU00692,1
TR03399,JU00224,1
TR03399,JU00998,5
TR03400,JU00934,4
TR03401,JU00163,3
TR03402,JU00371,3
TR03402,JU00893,4
TR03402,JU00896,2
TR03403,JU00449,1
TR03403,JU00579,2
TR03404,JU00019,1
TR03404,JU00580,1
TR03405,JU00124,5
TR03405,JU00899,3
TR03406,JU00042,5
TR03406,JU00968,4
TR03406,JU00992,2
TR03407,JU00293,5
TR03407,JU00365,4
TR03407,JU00496,4
TR03408,JU00678,1
TR03409,JU00854,2
TR03410,JU00215,2
TR03410,JU00244,1
TR03410,JU00950,1
TR03411,JU00247,2
TR03411,JU00364,1
TR03411,JU00485,4
TR03411,JU00743,3
TR03411,JU00861,4
TR03412,JU00086,1
TR03413,JU00227,2
TR03413,JU00555,3
TR03413,JU00830,5
TR03414,JU00098,1
TR03414,JU00726,1
TR03415,JU00226,2
TR03416,JU00090,4
TR03416,JU00383,1
TR03416,JU00624,5
TR03417,JU00598,4
TR03417,JU00766,5
TR03418,JU00289,3
TR03418,JU00778,4
TR03418,JU00839,5
TR03418,JU00937,2
TR03418,JU00953,3
TR03419,JU00508,1
TR03419,JU00515,2
TR03420,JU00105,4
TR03420,JU00138,1
TR03420,JU00188,1
TR03420,JU00207,2
TR03420,JU00584,3
TR03421,JU00333,3
TR03421,JU00350,5
